cdu_csu,spd,gruene,afd,fdp,linke,bsw,freie_waehler,date
29.2,20.2,17.5,13.7,5.9,4.8,NA,2.3,2023-02-17
29.1,20.2,17.5,13.7,5.9,4.7,NA,2.4,2023-02-18
29.3,20,17.5,13.7,6,4.7,NA,2.4,2023-02-19
29.3,20.1,17.5,13.7,6,4.7,NA,2.4,2023-02-20
29.6,19.9,17.4,13.7,6,4.7,NA,2.4,2023-02-21
29.7,19.9,17.4,13.7,5.9,4.7,NA,2.4,2023-02-25
29.8,19.8,17.4,13.6,5.9,4.7,NA,2.4,2023-02-26
29.9,19.8,17.3,13.7,5.9,4.6,NA,2.4,2023-02-27
29.9,19.9,17.3,13.6,5.8,4.6,NA,2.4,2023-02-28
30.2,20.2,17.2,13.6,5.7,4.5,NA,2.4,2023-03-01
30.3,20,17.2,13.5,5.7,4.5,NA,2.4,2023-03-02
30.3,20.1,17.3,13.5,5.7,4.5,NA,NA,2023-03-03
30.2,20,17.4,13.4,5.7,4.6,NA,NA,2023-03-04
30.2,20,17.4,13.4,5.6,4.6,NA,NA,2023-03-05
30.2,20,17.3,13.4,5.7,4.6,NA,NA,2023-03-07
30.3,19.9,17.4,13.4,5.6,4.6,NA,NA,2023-03-08
30,19.9,17.4,13.6,5.7,4.8,NA,2.1,2023-03-10
30.1,19.8,17.5,13.5,5.8,4.7,NA,2.1,2023-03-11
30,19.9,17.5,13.5,5.7,4.6,NA,2.1,2023-03-12
30.6,19.6,17.5,13.5,5.5,4.6,NA,2.1,2023-03-13
30.5,19.5,17.5,13.5,5.6,4.6,NA,2.1,2023-03-14
30.5,19.4,17.4,13.6,5.6,4.6,NA,2.1,2023-03-16
30.5,19.4,17.5,13.5,5.6,4.6,NA,2.1,2023-03-17
30.4,19.4,17.5,13.6,5.6,4.6,NA,2.1,2023-03-18
30.4,19.4,17.5,13.6,5.7,4.7,NA,2.1,2023-03-19
30.4,19.4,17.4,13.6,5.6,4.7,NA,2.1,2023-03-20
30.4,19.2,17.6,13.6,5.6,4.7,NA,2.1,2023-03-21
30.3,19.3,17.5,13.8,5.6,4.7,NA,2.2,2023-03-22
30.2,19.5,17.3,13.7,5.8,4.7,NA,2.2,2023-03-23
30.2,19.4,17.3,13.7,5.8,4.7,NA,2.2,2023-03-25
30.1,19.3,17.4,13.7,5.9,4.6,NA,2.2,2023-03-26
30,19.5,17.2,13.6,6,4.5,NA,2.2,2023-03-27
30,19.5,17.3,13.6,6,4.5,NA,2.2,2023-03-28
30.3,19.3,17.2,13.5,6,4.6,NA,2.2,2023-03-30
30.4,19.2,17.1,13.5,6.1,4.5,NA,NA,2023-03-31
30.3,19.2,17.2,13.6,6.1,4.4,NA,NA,2023-04-01
30.3,19.1,17.2,13.5,6.1,4.5,NA,NA,2023-04-03
30.5,18.9,17.3,13.5,6,4.5,NA,NA,2023-04-04
30.5,19,17.3,13.6,6.2,4.5,NA,NA,2023-04-05
30.7,18.8,17.1,13.7,6.1,4.6,NA,2.1,2023-04-06
30.5,18.9,17.1,13.7,6.2,4.5,NA,2.1,2023-04-07
30.5,19,17.1,13.7,6.3,4.6,NA,2.1,2023-04-08
30.5,19,17.1,13.7,6.3,4.5,NA,2.1,2023-04-09
30.5,19,17.1,13.7,6.3,4.6,NA,2.1,2023-04-11
30.4,19.1,17.1,13.7,6.3,4.6,NA,2.1,2023-04-14
30.3,19.2,17,13.7,6.3,4.6,NA,2.1,2023-04-15
30.2,19.3,16.9,13.8,6.4,4.6,NA,2.1,2023-04-16
30.3,19.2,16.9,13.8,6.4,4.6,NA,2.1,2023-04-17
30.3,19.2,16.9,13.9,6.4,4.6,NA,2.1,2023-04-18
30.3,19.2,16.9,13.9,6.4,4.6,NA,2.1,2023-04-20
30.4,19,17,13.9,6.3,4.5,NA,2.1,2023-04-21
30.6,18.9,17,13.9,6.2,4.4,NA,2.1,2023-04-22
30.6,18.8,17,13.9,6.3,4.4,NA,2.1,2023-04-23
30.5,18.8,16.9,14,6.4,4.4,NA,2.1,2023-04-24
30.6,18.8,16.7,13.9,6.4,4.4,NA,2.1,2023-04-25
30.8,18.9,16.6,13.9,6.5,4.4,NA,2.1,2023-04-26
30.8,18.9,16.6,14,6.5,4.4,NA,2.1,2023-04-27
30.9,18.7,16.5,14,6.5,4.4,NA,NA,2023-04-29
30.7,19,16.2,14,6.8,4.4,NA,NA,2023-04-30
30.7,18.9,16.3,14,6.8,4.4,NA,NA,2023-05-02
30.4,19.3,16.2,14.1,6.9,4.4,NA,NA,2023-05-03
30.6,19,16.3,14.2,6.8,4.5,NA,NA,2023-05-04
30.5,19.1,16.3,14.2,6.8,4.6,NA,NA,2023-05-05
30.7,18.9,16.2,14.1,6.9,4.4,NA,NA,2023-05-06
30.7,18.9,16.2,14.2,6.9,4.5,NA,NA,2023-05-08
30.6,18.9,16.2,14.2,6.9,4.5,NA,NA,2023-05-09
30.6,19,16.2,14.2,6.9,4.5,NA,NA,2023-05-11
30.5,18.8,16.2,14.3,6.8,4.6,NA,2.4,2023-05-12
30.4,18.8,16.3,14.3,6.8,4.7,NA,2.4,2023-05-13
30.4,18.8,16.4,14.2,6.8,4.6,NA,2.4,2023-05-14
30.4,18.8,16.3,14.3,6.8,4.7,NA,2.4,2023-05-15
30.4,18.8,16.3,14.3,6.8,4.7,NA,2.4,2023-05-16
30.6,18.7,16.3,14.3,6.8,4.7,NA,2.4,2023-05-18
30.5,18.8,16.2,14.3,6.8,4.7,NA,2.4,2023-05-20
30.5,18.8,16.1,14.4,6.8,4.7,NA,2.4,2023-05-22
